signal_time,entry_time,entry,d_rsi10,d_atr7,d_atr14,h1_atr14,pullback_depth_atr,bars_since_20bar_high,close_loc,body_ratio,dist_prev_day_high,dist_prev_day_low,dist_prev_day_close,max_favorable_points,max_adverse_points,final_move_points
2025-01-27 16:00:00+00:00,2025-01-27 17:00:00+00:00,21804.75,45.124116634305096,426.95770076909207,407.9583140821852,126.00143762688548,1.8214077896443825,25.0,0.18771929824561404,0.7105263157894737,-563.25,-421.5,-454.5,538.25,113.75,448.0
2025-01-27 17:00:00+00:00,2025-01-27 18:00:00+00:00,21737.0,45.124116634305096,426.95770076909207,407.9583140821852,126.10847779639366,2.186609535048132,26.0,0.01764705882352941,0.5352941176470588,-631.75,-490.0,-523.0,606.0,46.0,479.75
2025-02-02 23:00:00+00:00,2025-02-03 00:00:00+00:00,21708.5,41.61729546354044,422.03688078167056,411.25215269396665,123.86395278424351,6.8785145383183774,9.0,0.5102941176470588,0.48970588235294116,136.75,136.75,136.75,684.0,138.75,666.5
2025-05-12 14:00:00+00:00,2025-05-12 15:00:00+00:00,20564.75,72.64057015619322,410.38697564515553,471.8186833251806,102.8930953765279,2.138141526357333,3.0,0.5109717868338558,0.10658307210031348,268.75,397.75,318.5,757.75,18.0,702.5
2025-05-23 18:00:00+00:00,2025-05-23 19:00:00+00:00,20830.25,52.586965487405074,372.64233430883525,405.2735296431433,100.0367507281924,1.9292909715190165,22.0,0.4198717948717949,0.1762820512820513,-299.25,-0.75,-141.25,795.75,106.75,753.25
2025-05-23 19:00:00+00:00,2025-05-23 20:00:00+00:00,20771.25,52.586965487405074,372.64233430883525,405.2735296431433,100.85555424760723,2.1243252451322783,23.0,0.17713004484304934,0.531390134529148,-359.5,-61.0,-201.5,854.75,47.75,803.5
2025-05-29 17:00:00+00:00,2025-05-29 18:00:00+00:00,21165.0,55.741826978442745,378.0167514479386,393.7681985961795,101.13097329838753,4.808121430467366,9.0,0.04086021505376344,0.7010752688172043,-403.5,52.5,-394.0,387.5,300.75,315.75
2025-05-29 18:00:00+00:00,2025-05-29 19:00:00+00:00,21154.5,55.741826978442745,378.0167514479386,393.7681985961795,100.193046634217,4.955433702027381,10.0,0.5142045454545454,0.11363636363636363,-413.75,42.25,-404.25,398.0,290.25,347.5
2025-06-16 01:00:00+00:00,2025-06-16 02:00:00+00:00,21479.75,56.549078970949225,301.38153927528435,321.1857997530483,105.45570355397965,1.6476112163156973,4.0,0.6423357664233577,0.17518248175182483,-14.75,182.5,-0.5,309.5,126.75,-8.25
2025-08-01 16:00:00+00:00,2025-08-01 17:00:00+00:00,23165.0,40.19922611555905,344.1839204963671,299.6037894019677,107.65298925474332,3.8874907505790453,32.0,0.033236994219653176,0.7254335260115607,-969.75,-363.5,-417.75,566.25,90.25,545.75
2025-08-01 17:00:00+00:00,2025-08-01 18:00:00+00:00,23132.0,40.19922611555905,344.1839204963671,299.6037894019677,105.15991859369022,4.122293035190793,33.0,0.2508591065292096,0.4570446735395189,-1002.75,-396.5,-450.75,599.25,57.25,567.5
2025-10-06 00:00:00+00:00,2025-10-06 01:00:00+00:00,25579.0,61.152678248541534,346.69468558854436,321.01258121690785,101.4114940926298,0.9047297924256501,16.0,0.5567010309278351,0.13402061855670103,-23.0,70.25,-2.5,329.0,78.75,263.0
2025-10-10 16:00:00+00:00,2025-10-10 17:00:00+00:00,25172.5,39.388170786967265,454.17911808527845,380.17353009517143,102.04690109783938,7.153573426988232,3.0,0.05131414267834793,0.8423028785982478,-721.25,-502.75,-677.0,460.25,984.25,276.5
2025-10-10 18:00:00+00:00,2025-10-10 19:00:00+00:00,25104.0,39.388170786967265,454.17911808527845,380.17353009517143,108.2904402323207,7.38292316740789,5.0,0.11544991511035653,0.6196943972835314,-790.75,-572.25,-746.5,528.75,915.75,314.5
2025-10-10 19:00:00+00:00,2025-10-10 20:00:00+00:00,24917.5,39.388170786967265,454.17911808527845,380.17353009517143,118.50183735858351,8.316326750427526,6.0,0.07263681592039802,0.7422885572139304,-976.75,-758.25,-932.5,715.25,729.25,550.0
