strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,atr_at_entry,regime_age,d1_rsi14,return_pct,r_multiple
gap_fill_failure,2022-12-09 05:00:00,11724.75,2022-12-09 12:00:00,11772.44642857143,stop,8,47.69642857142857,3,46.71543682468075,-0.40515307383919286,-1.0000000000000164
gap_fill_failure,2022-12-09 14:00:00,11664.0,2022-12-09 14:00:00,11703.607142857143,stop,1,39.607142857142854,3,46.71543682468075,-0.33841825322473706,-1.0000000000000067
gap_fill_failure,2022-12-14 05:00:00,11925.25,2022-12-14 19:00:00,11799.276785714286,target,15,83.98214285714286,1,52.522060147920314,1.0676350472448748,1.4999999999999938
gap_fill_failure,2022-12-18 23:00:00,11395.5,2022-12-19 01:00:00,11442.94642857143,stop,3,47.44642857142857,3,40.49602588939553,-0.4146347172696907,-1.0000000000000164
gap_fill_failure,2022-12-19 10:00:00,11443.75,2022-12-19 14:00:00,11381.901785714286,target,5,41.232142857142854,5,40.142264414268126,0.5433908625300354,1.4999999999999876
gap_fill_failure,2022-12-20 17:00:00,11242.25,2022-12-21 01:00:00,11306.785714285714,stop,8,64.53571428571429,6,40.46743535465583,-0.5707697653115962,-0.9999999999999919
gap_fill_failure,2022-12-21 11:00:00,11286.5,2022-12-21 14:00:00,11316.535714285714,stop,4,30.035714285714285,7,44.736722693517386,-0.2654143904463391,-0.9999999999999827
gap_fill_failure,2022-12-21 17:00:00,11395.25,2022-12-21 18:00:00,11438.732142857143,stop,2,43.482142857142854,7,44.736722693517386,-0.3801307899695461,-1.000000000000006
gap_fill_failure,2022-12-21 20:00:00,11407.25,2022-12-22 13:00:00,11333.107142857143,target,17,49.42857142857143,7,44.736722693517386,0.6542147374789975,1.4999999999999947
gap_fill_failure,2022-12-23 00:00:00,11114.5,2022-12-23 13:00:00,11181.0,stop,14,66.5,8,37.846642292981564,-0.5947589661032149,-1.0
