regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,36,4,True,0.1,525,0.6133333333333333,160.89989753443203,-114.39080155201505,2.231128059781359,54.45416055433915,12.0,16.259047619047617,0.36,0.5885714285714285,0.0,28588.434291028054,-733.9700992722101,54
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,36,8,False,0.1,477,0.6163522012578616,157.82582306556736,-116.35854478381623,2.1790942883131685,52.635593890646625,11.0,15.115303983228511,0.36477987421383645,0.5911949685534591,0.0,25107.17828583844,-733.9700992722101,55
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,36,8,True,0.1,477,0.6163522012578616,157.82582306556736,-116.35173547808546,2.179221816442975,52.638206265801195,11.0,15.073375262054507,0.36477987421383645,0.5911949685534591,0.0,25108.42438878717,-733.9700992722101,56
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,24,4,False,0.1,522,0.6015325670498084,167.26154682793845,-108.52258457564969,2.3267101989264507,57.370551939152364,14.0,16.561302681992338,0.3505747126436782,0.5,0.0,29947.428112237532,-833.3446411554032,57
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,24,4,True,0.1,522,0.6015325670498084,167.26154682793845,-108.51659369608849,2.3268386497015885,57.37293910955222,14.0,16.522988505747126,0.3505747126436782,0.5,0.0,29948.67421518626,-833.3446411554032,58
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,24,8,False,0.1,474,0.6033755274261603,163.9689783994377,-108.52287562900091,2.2985215589013612,55.89204051474054,12.0,15.757383966244726,0.350210970464135,0.5084388185654009,0.0,26492.827203987017,-833.3446411554032,59
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,24,8,True,0.1,474,0.6033755274261603,163.9689783994377,-108.51624742182683,2.2986619533348995,55.894669423915076,12.0,15.715189873417721,0.350210970464135,0.5084388185654009,0.0,26494.073306935745,-833.3446411554032,60
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,36,4,False,0.1,511,0.5870841487279843,178.55383184421513,-113.41612669117677,2.238376629213463,57.99480786971866,13.0,18.592954990215265,0.3816046966731898,0.538160469667319,0.0,29635.346821426236,-681.6790437558775,61
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,36,4,True,0.1,511,0.5870841487279843,178.55383184421513,-113.41022098999797,2.238493189990634,57.997246427348266,13.0,18.55381604696673,0.3816046966731898,0.538160469667319,0.0,29636.592924374963,-681.6790437558775,62
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,36,8,False,0.1,466,0.5858369098712446,176.56356967518818,-114.62833659744219,2.178785359490678,55.96262995283268,12.0,17.418454935622318,0.3905579399141631,0.5407725321888412,0.0,26078.58555802003,-654.2501236492135,63
